Open;Close;High;Low;Volume;Volume_Max;Volume_Min;Is_US_Elections;Trend;Trend_7_Days;Trend_31_Days;Trend_12_Months
1492.6199951171875;1506.3399658203125;1506.800048828125;1484.1800537109375;3398150000;11456230000;14990000;0;1;-1;1;1
1506.3199462890625;1505.7099609375;1514.8399658203125;1503.4100341796875;3006710000;11456230000;14990000;0;-1;-1;1;1
1505.699951171875;1503.3499755859375;1517.530029296875;1493.6099853515625;3165410000;11456230000;14990000;0;-1;-1;-1;1
1504.6600341796875;1519.4300537109375;1519.449951171875;1504.6600341796875;2648990000;11456230000;14990000;0;1;-1;1;1
1519.1199951171875;1524.8699951171875;1526.010009765625;1519.1199951171875;1560790000;11456230000;14990000;0;1;1;1;1
1524.8599853515625;1525.4000244140625;1526.5699462890625;1517.719970703125;2622950000;11456230000;14990000;0;1;1;1;1
1524.9599609375;1530.43994140625;1532.4000244140625;1520.469970703125;2441520000;11456230000;14990000;0;1;1;1;1
1530.4300537109375;1531.8499755859375;1534.260009765625;1527.449951171875;2715330000;11456230000;14990000;0;1;1;1;1
1531.8499755859375;1510.1199951171875;1531.8499755859375;1510.010009765625;3244280000;11456230000;14990000;0;-1;1;1;1
1509.9300537109375;1518.760009765625;1519.3399658203125;1506.0999755859375;3082920000;11456230000;14990000;0;1;1;1;1
1518.739990234375;1547.699951171875;1547.9200439453125;1518.739990234375;3489600000;11456230000;14990000;0;1;1;1;1
1547.6800537109375;1552.5;1555.0999755859375;1544.8499755859375;2801120000;11456230000;14990000;0;1;1;1;1
1552.5;1549.52001953125;1555.9000244140625;1546.68994140625;2704110000;11456230000;14990000;0;-1;1;1;1
1549.52001953125;1549.3699951171875;1555.3199462890625;1547.739990234375;3007140000;11456230000;14990000;0;-1;1;1;1
1549.199951171875;1546.1700439453125;1549.199951171875;1533.6700439453125;3609220000;11456230000;14990000;0;-1;1;1;1
1546.1300048828125;1553.0799560546875;1555.199951171875;1546.1300048828125;3251450000;11456230000;14990000;0;1;1;1;1
1553.18994140625;1534.0999755859375;1553.18994140625;1529.199951171875;3745780000;11456230000;14990000;0;-1;1;1;1
1534.06005859375;1541.5699462890625;1547.22998046875;1534.06005859375;3102700000;11456230000;14990000;0;1;-1;1;1
1541.5699462890625;1511.0400390625;1541.5699462890625;1508.6199951171875;4115830000;11456230000;14990000;0;-1;-1;1;1
1511.030029296875;1518.0899658203125;1524.31005859375;1503.72998046875;4283200000;11456230000;14990000;0;1;-1;1;1
1518.0899658203125;1482.6600341796875;1518.0899658203125;1465.300048828125;4472550000;11456230000;14990000;0;-1;-1;-1;1
1482.43994140625;1458.949951171875;1488.530029296875;1458.949951171875;4784650000;11456230000;14990000;0;-1;-1;-1;1
1458.9300537109375;1473.9100341796875;1477.8800048828125;1454.3199462890625;4128780000;11456230000;14990000;0;1;-1;-1;1
1473.9000244140625;1455.27001953125;1488.300048828125;1454.25;4524520000;11456230000;14990000;0;-1;-1;-1;1
1455.1800537109375;1465.81005859375;1468.3800048828125;1439.5899658203125;5256780000;11456230000;14990000;0;1;-1;-1;1
1465.4599609375;1472.199951171875;1476.4300537109375;1460.5799560546875;4368850000;11456230000;14990000;0;1;-1;-1;1
1472.1800537109375;1433.06005859375;1473.22998046875;1432.800048828125;4272110000;11456230000;14990000;0;-1;-1;-1;1
1433.0400390625;1467.6700439453125;1467.6700439453125;1427.3900146484375;5067200000;11456230000;14990000;0;1;-1;-1;1
1467.6199951171875;1476.7099609375;1488.300048828125;1455.800048828125;4909390000;11456230000;14990000;0;1;1;-1;1
1476.219970703125;1497.489990234375;1503.8900146484375;1476.219970703125;5499560000;11456230000;14990000;0;1;1;-1;1
1497.2099609375;1453.0899658203125;1497.2099609375;1453.0899658203125;5889600000;11456230000;14990000;0;-1;-1;-1;1
1453.0899658203125;1453.6400146484375;1462.02001953125;1429.739990234375;5345780000;11456230000;14990000;0;1;-1;-1;1
1453.4200439453125;1452.9200439453125;1466.2900390625;1451.5400390625;3696280000;11456230000;14990000;0;-1;-1;-1;1
1452.8699951171875;1426.5400390625;1456.739990234375;1426.199951171875;3814630000;11456230000;14990000;0;-1;-1;-1;1
1426.1500244140625;1406.699951171875;1440.780029296875;1404.3599853515625;4290930000;11456230000;14990000;0;-1;-1;-1;1
1406.6400146484375;1411.27001953125;1415.969970703125;1370.5999755859375;6509300000;11456230000;14990000;0;1;-1;-1;1
1411.260009765625;1445.93994140625;1450.3299560546875;1411.260009765625;3570040000;11456230000;14990000;0;1;-1;-1;1
1445.93994140625;1445.550048828125;1451.75;1430.5400390625;3321340000;11456230000;14990000;0;-1;-1;-1;1
1445.550048828125;1447.1199951171875;1455.3199462890625;1439.760009765625;3012150000;11456230000;14990000;0;1;-1;-1;1
1447.030029296875;1464.0699462890625;1464.8599853515625;1447.030029296875;3309120000;11456230000;14990000;0;1;1;-1;1
1464.050048828125;1462.5;1472.06005859375;1453.8800048828125;3084390000;11456230000;14990000;0;-1;1;-1;1
1462.3399658203125;1479.3699951171875;1479.4000244140625;1460.5400390625;2541400000;11456230000;14990000;0;1;1;-1;1
1479.3599853515625;1466.7900390625;1479.3599853515625;1465.97998046875;2406180000;11456230000;14990000;0;-1;1;-1;1
1466.719970703125;1432.3599853515625;1466.719970703125;1432.010009765625;3078090000;11456230000;14990000;0;-1;-1;-1;1
1432.010009765625;1463.760009765625;1463.760009765625;1432.010009765625;2824070000;11456230000;14990000;0;1;1;-1;1
1463.6700439453125;1457.6400146484375;1468.4300537109375;1451.25;2582960000;11456230000;14990000;0;-1;1;-1;1
1457.6099853515625;1473.989990234375;1481.469970703125;1457.6099853515625;2731610000;11456230000;14990000;0;1;1;-1;1
1473.9599609375;1489.4200439453125;1496.4000244140625;1472.1500244140625;2766600000;11456230000;14990000;0;1;1;-1;1
1488.760009765625;1472.2900390625;1488.760009765625;1466.3399658203125;2991600000;11456230000;14990000;0;-1;-1;-1;1
1472.030029296875;1478.550048828125;1481.489990234375;1467.4100341796875;2459590000;11456230000;14990000;0;1;1;-1;1
1478.550048828125;1453.550048828125;1478.550048828125;1449.0699462890625;3191080000;11456230000;14990000;0;-1;1;-1;1
1453.5;1451.699951171875;1462.25;1439.2900390625;2835720000;11456230000;14990000;0;-1;-1;-1;1
1451.68994140625;1471.489990234375;1472.47998046875;1451.68994140625;3015330000;11456230000;14990000;0;1;1;1;1
1471.0999755859375;1471.56005859375;1479.5;1465.75;2885720000;11456230000;14990000;0;1;-1;-1;1
1471.469970703125;1483.949951171875;1489.5799560546875;1471.469970703125;2877080000;11456230000;14990000;0;1;-1;1;1
1483.949951171875;1484.25;1485.989990234375;1473.1800537109375;2641740000;11456230000;14990000;0;1;1;1;1
1484.239990234375;1476.6500244140625;1484.239990234375;1471.8199462890625;2598390000;11456230000;14990000;0;-1;-1;1;1
1476.6300048828125;1519.780029296875;1519.8900146484375;1476.6300048828125;3708940000;11456230000;14990000;0;1;1;1;1
1519.75;1529.030029296875;1538.739990234375;1519.75;3846750000;11456230000;14990000;0;1;1;1;1
1528.68994140625;1518.75;1529.1400146484375;1516.4200439453125;2957700000;11456230000;14990000;0;-1;1;1;1
1518.75;1525.75;1530.8900146484375;1518.75;3679460000;11456230000;14990000;0;1;1;1;1
1525.75;1517.72998046875;1530.1800537109375;1516.1500244140625;3131310000;11456230000;14990000;0;-1;1;1;1
1516.3399658203125;1517.2099609375;1518.27001953125;1507.1300048828125;3187770000;11456230000;14990000;0;-1;1;1;1
1518.6199951171875;1525.4200439453125;1529.3900146484375;1518.6199951171875;3237390000;11456230000;14990000;0;1;1;1;1
1527.3199462890625;1531.3800048828125;1532.4599609375;1525.81005859375;2872180000;11456230000;14990000;0;1;1;1;1
1531.239990234375;1526.75;1533.739990234375;1521.989990234375;2925350000;11456230000;14990000;0;-1;-1;1;1
1527.2900390625;1547.0400390625;1549.02001953125;1527.25;3281990000;11456230000;14990000;0;1;1;1;1
1546.9599609375;1546.6300048828125;1548.010009765625;1540.3699951171875;3101910000;11456230000;14990000;0;-1;1;1;1
1545.800048828125;1539.5899658203125;1545.8399658203125;1536.3399658203125;3065320000;11456230000;14990000;0;-1;1;1;1
1539.9100341796875;1542.8399658203125;1544.02001953125;1537.6300048828125;2690430000;11456230000;14990000;0;1;1;1;1
1543.8399658203125;1557.5899658203125;1561.9100341796875;1543.8399658203125;2919030000;11456230000;14990000;0;1;1;1;1
1556.510009765625;1552.5799560546875;1556.510009765625;1549.0;2040650000;11456230000;14990000;0;-1;1;1;1
1553.1800537109375;1565.1500244140625;1565.260009765625;1551.8199462890625;2932040000;11456230000;14990000;0;1;1;1;1
1564.97998046875;1562.469970703125;1565.4200439453125;1555.4599609375;3044760000;11456230000;14990000;0;-1;1;1;1
1564.719970703125;1554.4100341796875;1576.0899658203125;1546.719970703125;3911260000;11456230000;14990000;0;-1;1;1;1
1555.4100341796875;1561.800048828125;1563.030029296875;1554.0899658203125;2788690000;11456230000;14990000;0;1;1;1;1
1562.25;1548.7099609375;1564.739990234375;1540.81005859375;3139290000;11456230000;14990000;0;-1;1;1;1
1547.81005859375;1538.530029296875;1547.81005859375;1536.2900390625;3234560000;11456230000;14990000;0;-1;-1;1;1
1544.43994140625;1541.239990234375;1550.6600341796875;1526.010009765625;3638070000;11456230000;14990000;0;1;-1;1;1
1539.2900390625;1540.0799560546875;1542.7900390625;1531.760009765625;3203210000;11456230000;14990000;0;-1;-1;1;1
1540.0;1500.6300048828125;1540.0;1500.260009765625;4160970000;11456230000;14990000;0;-1;-1;1;1
1497.7900390625;1506.3299560546875;1508.06005859375;1490.4000244140625;3471830000;11456230000;14990000;0;1;-1;1;1
1509.300048828125;1519.5899658203125;1520.010009765625;1503.6099853515625;3309120000;11456230000;14990000;0;1;-1;1;1
1516.6099853515625;1515.8800048828125;1517.22998046875;1489.56005859375;4003300000;11456230000;14990000;0;-1;-1;1;1
1516.1500244140625;1514.4000244140625;1523.239990234375;1500.4599609375;4183960000;11456230000;14990000;0;-1;-1;1;1
1522.1700439453125;1535.280029296875;1535.530029296875;1520.1800537109375;3612120000;11456230000;14990000;0;1;-1;1;1
1536.9200439453125;1540.97998046875;1544.6700439453125;1536.4300537109375;3124480000;11456230000;14990000;0;1;1;1;1
1539.4200439453125;1531.02001953125;1539.4200439453125;1529.550048828125;3212520000;11456230000;14990000;0;-1;1;1;1
1532.1500244140625;1549.3800048828125;1552.760009765625;1529.4000244140625;3953070000;11456230000;14990000;0;1;1;1;1
1545.7900390625;1508.43994140625;1545.7900390625;1506.6600341796875;4241470000;11456230000;14990000;0;-1;-1;-1;1
1511.0699462890625;1509.6500244140625;1513.1500244140625;1492.530029296875;4285990000;11456230000;14990000;0;1;-1;-1;1
1505.6099853515625;1502.1700439453125;1510.8399658203125;1489.949951171875;3819330000;11456230000;14990000;0;-1;-1;-1;1
1505.3299560546875;1520.27001953125;1520.77001953125;1499.0699462890625;3879160000;11456230000;14990000;0;1;-1;1;1
1515.4599609375;1475.6199951171875;1515.4599609375;1475.0400390625;4353160000;11456230000;14990000;0;-1;-1;-1;1
1475.27001953125;1474.77001953125;1482.5;1450.31005859375;5439720000;11456230000;14990000;0;-1;-1;-1;1
1467.5899658203125;1453.699951171875;1474.0899658203125;1448.510009765625;4587050000;11456230000;14990000;0;-1;-1;-1;1
1453.6600341796875;1439.1800537109375;1464.93994140625;1438.530029296875;4192520000;11456230000;14990000;0;-1;-1;-1;1
1441.3499755859375;1481.050048828125;1481.3699951171875;1441.3499755859375;4141310000;11456230000;14990000;0;1;-1;-1;1
1483.4000244140625;1470.5799560546875;1492.1400146484375;1466.469970703125;4031470000;11456230000;14990000;0;-1;-1;-1;1
1468.0400390625;1451.1500244140625;1472.6700439453125;1443.489990234375;3941010000;11456230000;14990000;0;-1;-1;-1;1
1453.0899658203125;1458.739990234375;1462.1800537109375;1443.989990234375;4168870000;11456230000;14990000;0;1;-1;-1;1
1456.699951171875;1433.27001953125;1456.699951171875;1430.4200439453125;4119650000;11456230000;14990000;0;-1;-1;-1;1
1434.510009765625;1439.699951171875;1452.6400146484375;1419.280029296875;4875150000;11456230000;14990000;0;1;-1;-1;1
1434.7099609375;1416.77001953125;1436.4000244140625;1415.6400146484375;4076230000;11456230000;14990000;0;-1;-1;-1;1
1417.6199951171875;1440.699951171875;1440.8599853515625;1417.6199951171875;1612720000;11456230000;14990000;0;1;-1;-1;1
1440.739990234375;1407.219970703125;1446.0899658203125;1406.0999755859375;3706470000;11456230000;14990000;0;-1;-1;-1;1
1409.5899658203125;1428.22998046875;1429.489990234375;1407.4300537109375;4320720000;11456230000;14990000;0;1;-1;-1;1
1432.949951171875;1469.02001953125;1471.6199951171875;1432.949951171875;4508020000;11456230000;14990000;0;1;1;-1;1
1467.4100341796875;1469.719970703125;1473.81005859375;1458.3599853515625;3524730000;11456230000;14990000;0;1;1;-1;1
1471.8299560546875;1481.1400146484375;1488.93994140625;1470.8900146484375;4422200000;11456230000;14990000;0;1;1;-1;1
1479.6300048828125;1472.4200439453125;1481.1600341796875;1470.0799560546875;3323250000;11456230000;14990000;0;-1;1;-1;1
1471.3399658203125;1462.7900390625;1471.3399658203125;1460.6600341796875;3343620000;11456230000;14990000;0;-1;1;-1;1
1465.219970703125;1485.010009765625;1486.0899658203125;1465.219970703125;3663660000;11456230000;14990000;0;1;1;-1;1
1484.5899658203125;1507.3399658203125;1508.02001953125;1482.18994140625;3568570000;11456230000;14990000;0;1;1;-1;1
1508.5999755859375;1504.6600341796875;1510.6300048828125;1502.6600341796875;3177710000;11456230000;14990000;0;-1;1;-1;1
1505.1099853515625;1515.9599609375;1518.27001953125;1504.9599609375;2911760000;11456230000;14990000;0;1;1;1;1
1516.6800537109375;1477.6500244140625;1523.5699462890625;1475.989990234375;4080180000;11456230000;14990000;0;-1;-1;-1;1
1487.5799560546875;1486.5899658203125;1511.9599609375;1468.22998046875;4482120000;11456230000;14990000;0;1;1;-1;1
1483.27001953125;1488.4100341796875;1489.4000244140625;1469.2099609375;3635170000;11456230000;14990000;0;1;1;-1;1
1486.18994140625;1467.949951171875;1486.6700439453125;1467.780029296875;3401050000;11456230000;14990000;0;-1;-1;-1;1
1465.050048828125;1445.9000244140625;1465.050048828125;1445.4300537109375;3569030000;11456230000;14990000;0;-1;-1;-1;1
1445.9200439453125;1454.97998046875;1460.1600341796875;1435.6500244140625;3723690000;11456230000;14990000;0;1;-1;-1;1
1454.699951171875;1453.0;1464.4200439453125;1445.31005859375;3401300000;11456230000;14990000;0;-1;-1;-1;1
1456.4200439453125;1460.1199951171875;1461.530029296875;1447.219970703125;3526890000;11456230000;14990000;0;1;-1;-1;1
1463.18994140625;1484.4599609375;1485.4000244140625;1463.18994140625;4508590000;11456230000;14990000;0;1;-1;1;1
1484.550048828125;1496.449951171875;1497.6300048828125;1484.550048828125;1267420000;11456230000;14990000;0;1;1;1;1
1495.1199951171875;1497.6600341796875;1498.8499755859375;1488.199951171875;2010500000;11456230000;14990000;0;1;1;1;1
1495.050048828125;1476.27001953125;1495.050048828125;1475.8599853515625;2365770000;11456230000;14990000;0;-1;1;1;1
1479.8299560546875;1478.489990234375;1488.010009765625;1471.699951171875;2420510000;11456230000;14990000;0;1;1;-1;1
1475.25;1468.3599853515625;1475.8299560546875;1465.1300048828125;2440880000;11456230000;14990000;0;-1;1;-1;1
1467.969970703125;1447.1600341796875;1471.77001953125;1442.0699462890625;3452650000;11456230000;14990000;1;-1;-1;-1;1
1447.550048828125;1447.1600341796875;1456.800048828125;1443.72998046875;3429500000;11456230000;14990000;1;0;-1;-1;1
1444.010009765625;1411.6300048828125;1444.010009765625;1411.18994140625;4166000000;11456230000;14990000;1;-1;-1;-1;-1
1414.0699462890625;1416.1800537109375;1423.8699951171875;1403.449951171875;4221260000;11456230000;14990000;1;1;-1;-1;1
1415.7099609375;1390.18994140625;1430.280029296875;1388.300048828125;4705390000;11456230000;14990000;1;-1;-1;-1;-1
1390.25;1409.1300048828125;1409.18994140625;1378.699951171875;5351030000;11456230000;14990000;1;1;-1;-1;-1
1406.780029296875;1420.3299560546875;1429.0899658203125;1395.31005859375;5170490000;11456230000;14990000;1;1;-1;1;1
1419.9100341796875;1401.02001953125;1419.9100341796875;1394.8299560546875;4495840000;11456230000;14990000;1;-1;-1;-1;-1
1402.9100341796875;1416.25;1417.8900146484375;1402.9100341796875;3682090000;11456230000;14990000;1;1;-1;-1;-1
1411.8800048828125;1380.949951171875;1411.8800048828125;1380.5999755859375;4601640000;11456230000;14990000;1;-1;-1;-1;-1
1377.4100341796875;1373.199951171875;1391.989990234375;1364.27001953125;5440620000;11456230000;14990000;1;-1;-1;-1;-1
1374.7900390625;1333.25;1377.719970703125;1330.6700439453125;5303130000;11456230000;14990000;1;-1;-1;-1;-1
1333.9000244140625;1325.18994140625;1350.280029296875;1312.510009765625;6004840000;11456230000;14990000;1;-1;-1;-1;-1
1312.93994140625;1310.5;1322.0899658203125;1274.2900390625;6544690000;11456230000;14990000;1;-1;-1;-1;-1
1310.4100341796875;1338.5999755859375;1339.0899658203125;1270.050048828125;3241680000;11456230000;14990000;1;1;-1;-1;-1
1340.1300048828125;1352.0699462890625;1355.1500244140625;1334.31005859375;5735300000;11456230000;14990000;1;1;-1;-1;-1
1357.3199462890625;1330.6099853515625;1368.56005859375;1327.5;4882250000;11456230000;14990000;1;-1;-1;-1;-1
1330.699951171875;1353.9599609375;1353.969970703125;1322.260009765625;4100930000;11456230000;14990000;1;1;-1;-1;-1
1355.93994140625;1362.300048828125;1364.9300537109375;1350.18994140625;4232960000;11456230000;14990000;1;1;1;-1;-1
1362.219970703125;1355.81005859375;1385.8599853515625;1352.949951171875;4742760000;11456230000;14990000;1;-1;1;-1;-1
1351.97998046875;1378.550048828125;1385.6199951171875;1334.0799560546875;4970290000;11456230000;14990000;1;1;1;-1;-1
1378.5999755859375;1395.4200439453125;1396.02001953125;1375.9300537109375;4650770000;11456230000;14990000;1;1;1;-1;-1
1395.3800048828125;1380.8199462890625;1395.3800048828125;1379.68994140625;3495780000;11456230000;14990000;1;-1;1;-1;-1
1380.280029296875;1336.6400146484375;1380.280029296875;1336.6400146484375;4315740000;11456230000;14990000;1;-1;1;-1;-1
1339.47998046875;1326.449951171875;1351.9599609375;1324.3399658203125;4008120000;11456230000;14990000;1;-1;-1;-1;-1
1324.010009765625;1336.9100341796875;1347.1600341796875;1316.75;4589160000;11456230000;14990000;1;1;-1;-1;-1
1336.8800048828125;1331.2900390625;1341.219970703125;1321.06005859375;3768490000;11456230000;14990000;1;-1;-1;-1;-1
1331.9200439453125;1339.1300048828125;1341.4000244140625;1320.3199462890625;3593140000;11456230000;14990000;1;1;-1;-1;-1
1340.550048828125;1348.8599853515625;1362.0999755859375;1339.3599853515625;4044640000;11456230000;14990000;1;1;-1;-1;-1
1353.1199951171875;1367.2099609375;1369.22998046875;1350.780029296875;3856420000;11456230000;14990000;1;1;-1;-1;-1
1367.3299560546875;1348.8599853515625;1368.1600341796875;1347.31005859375;3644760000;11456230000;14990000;1;-1;1;-1;-1
1347.52001953125;1349.989990234375;1350.0;1338.1300048828125;3583300000;11456230000;14990000;1;1;1;-1;-1
1355.8599853515625;1348.780029296875;1367.280029296875;1345.050048828125;3613550000;11456230000;14990000;1;-1;1;-1;-1
1348.3900146484375;1360.030029296875;1363.7099609375;1336.550048828125;3870520000;11456230000;14990000;1;1;1;-1;-1
1362.2099609375;1342.530029296875;1367.93994140625;1339.3399658203125;3696660000;11456230000;14990000;1;-1;1;-1;-1
1344.219970703125;1353.1099853515625;1354.300048828125;1327.0400390625;3572660000;11456230000;14990000;1;1;1;-1;-1
1352.75;1371.800048828125;1374.3599853515625;1346.030029296875;3866350000;11456230000;14990000;1;1;1;-1;-1
1371.760009765625;1381.2900390625;1387.3399658203125;1363.2900390625;4096060000;11456230000;14990000;1;1;1;-1;-1
1378.949951171875;1380.02001953125;1388.3399658203125;1372.0;3904700000;11456230000;14990000;1;-1;1;-1;-1
1378.1600341796875;1367.6800537109375;1378.1600341796875;1363.1600341796875;3938580000;11456230000;14990000;1;-1;1;-1;-1
1364.0699462890625;1330.6300048828125;1364.0699462890625;1325.4200439453125;4426730000;11456230000;14990000;1;-1;-1;-1;-1
1330.449951171875;1331.3399658203125;1335.1300048828125;1320.0400390625;4117570000;11456230000;14990000;1;1;-1;-1;-1
1329.5799560546875;1326.75;1331.030029296875;1307.3900146484375;4757180000;11456230000;14990000;1;-1;-1;-1;-1
1327.68994140625;1333.699951171875;1344.18994140625;1320.219970703125;4277710000;11456230000;14990000;1;1;-1;1;-1
1332.199951171875;1304.3399658203125;1332.199951171875;1303.4200439453125;4323460000;11456230000;14990000;1;-1;-1;-1;-1
1301.530029296875;1293.3699951171875;1313.239990234375;1282.4300537109375;4565410000;11456230000;14990000;1;-1;-1;-1;-1
1293.1600341796875;1273.3699951171875;1295.010009765625;1272.6600341796875;4261240000;11456230000;14990000;1;-1;-1;-1;-1
1274.4000244140625;1320.6500244140625;1320.6500244140625;1274.4000244140625;5109080000;11456230000;14990000;1;1;-1;-1;-1
1321.1300048828125;1308.77001953125;1333.260009765625;1307.8599853515625;4414280000;11456230000;14990000;1;-1;-1;-1;-1
1305.260009765625;1315.47998046875;1321.6800537109375;1282.1099853515625;5073360000;11456230000;14990000;1;1;-1;-1;-1
1316.050048828125;1288.1400146484375;1321.469970703125;1274.8599853515625;5153780000;11456230000;14990000;1;-1;-1;-1;-1
1283.2099609375;1276.5999755859375;1287.5;1256.97998046875;5683010000;11456230000;14990000;1;-1;-1;-1;-1
1277.1600341796875;1330.739990234375;1330.739990234375;1277.1600341796875;5335630000;11456230000;14990000;1;1;1;-1;-1
1330.969970703125;1298.4200439453125;1341.510009765625;1298.4200439453125;5358550000;11456230000;14990000;1;-1;1;-1;-1
1299.6700439453125;1329.510009765625;1330.6700439453125;1295.219970703125;6145220000;11456230000;14990000;1;1;1;-1;-1
1330.2900390625;1349.8800048828125;1359.6800537109375;1330.2900390625;4499000000;11456230000;14990000;1;1;1;1;-1
1349.0699462890625;1352.989990234375;1357.469970703125;1341.2099609375;4145120000;11456230000;14990000;1;1;1;1;-1
1352.449951171875;1341.1300048828125;1352.449951171875;1336.4100341796875;4055670000;11456230000;14990000;1;-1;1;1;-1
1340.3399658203125;1325.760009765625;1345.6199951171875;1325.6600341796875;4037930000;11456230000;14990000;1;-1;1;-1;-1
1327.02001953125;1315.219970703125;1334.8699951171875;1312.949951171875;3686980000;11456230000;14990000;1;-1;-1;-1;-1
1315.9200439453125;1322.699951171875;1328.52001953125;1312.81005859375;4188990000;11456230000;14990000;1;1;1;-1;-1
1326.4100341796875;1370.1800537109375;1370.1800537109375;1326.4100341796875;4745120000;11456230000;14990000;1;1;1;1;-1
1369.9599609375;1367.530029296875;1377.949951171875;1361.550048828125;4320440000;11456230000;14990000;1;-1;1;1;-1
1365.68994140625;1369.31005859375;1375.6600341796875;1358.6800537109375;3920100000;11456230000;14990000;1;1;1;1;-1
1369.8499755859375;1370.4000244140625;1380.9100341796875;1362.8299560546875;3703100000;11456230000;14990000;1;1;1;1;-1
1373.68994140625;1372.5400390625;1386.739990234375;1369.02001953125;3747780000;11456230000;14990000;1;1;1;1;-1
1370.1600341796875;1365.5400390625;1370.1600341796875;1360.6199951171875;3602500000;11456230000;14990000;1;-1;1;1;-1
1365.5;1354.489990234375;1368.3900146484375;1349.969970703125;3556670000;11456230000;14990000;1;-1;1;-1;-1
1355.3699951171875;1360.550048828125;1367.239990234375;1350.1099853515625;3686150000;11456230000;14990000;1;1;-1;-1;-1
1357.97998046875;1332.8299560546875;1357.97998046875;1331.2099609375;3723790000;11456230000;14990000;1;-1;-1;-1;-1
1332.199951171875;1328.3199462890625;1335.6400146484375;1326.1600341796875;3565020000;11456230000;14990000;1;-1;-1;-1;-1
1331.719970703125;1334.4300537109375;1337.719970703125;1324.3499755859375;3581230000;11456230000;14990000;1;1;-1;1;-1
1337.02001953125;1364.7099609375;1365.489990234375;1337.02001953125;4260370000;11456230000;14990000;1;1;-1;1;-1
1363.3699951171875;1365.56005859375;1368.5999755859375;1357.25;3713880000;11456230000;14990000;1;1;1;1;-1
1369.0;1390.3299560546875;1395.9000244140625;1369.0;4222380000;11456230000;14990000;1;1;1;1;-1
1387.719970703125;1388.1700439453125;1390.22998046875;1379.25;3420570000;11456230000;14990000;1;-1;1;1;-1
1386.4300537109375;1375.93994140625;1386.4300537109375;1369.8399658203125;3821900000;11456230000;14990000;1;-1;1;1;-1
1378.4000244140625;1379.9300537109375;1387.8699951171875;1372.239990234375;4103610000;11456230000;14990000;1;1;1;1;-1
1380.52001953125;1388.8199462890625;1397.719970703125;1371.0899658203125;4461660000;11456230000;14990000;1;1;1;1;-1
1387.8800048828125;1397.8399658203125;1399.1099853515625;1379.97998046875;3891150000;11456230000;14990000;1;1;1;1;-1
1397.9599609375;1396.3699951171875;1402.9000244140625;1394.4000244140625;3607000000;11456230000;14990000;1;-1;1;1;-1
1395.6099853515625;1390.93994140625;1397.0;1386.699951171875;3815320000;11456230000;14990000;1;-1;1;1;-1
1391.219970703125;1385.5899658203125;1404.5699462890625;1384.25;4508890000;11456230000;14990000;1;-1;-1;1;-1
1385.969970703125;1409.3399658203125;1410.0699462890625;1383.0699462890625;4448780000;11456230000;14990000;1;1;1;1;-1
1409.1600341796875;1413.9000244140625;1422.719970703125;1406.25;3953030000;11456230000;14990000;1;1;1;1;-1
1415.3399658203125;1407.489990234375;1415.3399658203125;1404.3699951171875;3410090000;11456230000;14990000;1;-1;1;1;-1
1405.5999755859375;1418.260009765625;1421.5699462890625;1397.0999755859375;3924100000;11456230000;14990000;1;1;1;1;-1
1417.489990234375;1392.5699462890625;1419.5400390625;1391.1600341796875;4075860000;11456230000;14990000;1;-1;-1;1;-1
1394.2900390625;1397.6800537109375;1402.3499755859375;1389.3900146484375;3827550000;11456230000;14990000;1;1;1;1;-1
1394.9000244140625;1388.280029296875;1394.9000244140625;1384.1099853515625;3518620000;11456230000;14990000;1;-1;1;1;-1
1389.4000244140625;1403.5799560546875;1404.06005859375;1386.199951171875;3370630000;11456230000;14990000;1;1;-1;1;-1
1404.4000244140625;1403.0400390625;1406.300048828125;1396.260009765625;4018590000;11456230000;14990000;1;-1;-1;1;-1
1405.6500244140625;1408.6600341796875;1420.18994140625;1405.6500244140625;3979370000;11456230000;14990000;1;1;1;1;-1
1408.3599853515625;1423.5699462890625;1424.4000244140625;1406.8699951171875;3836480000;11456230000;14990000;1;1;1;1;-1
1423.8900146484375;1425.3499755859375;1425.8199462890625;1414.3499755859375;3842590000;11456230000;14990000;1;1;1;1;-1
1425.280029296875;1426.6300048828125;1440.239990234375;1421.6300048828125;3683970000;11456230000;14990000;1;1;1;1;-1
1424.489990234375;1413.4000244140625;1424.489990234375;1409.0899658203125;3854320000;11456230000;14990000;1;-1;1;1;-1
1414.06005859375;1390.7099609375;1419.1199951171875;1388.81005859375;4517990000;11456230000;14990000;1;-1;-1;1;-1
1390.8299560546875;1394.3499755859375;1399.0699462890625;1390.22998046875;3955960000;11456230000;14990000;1;1;-1;1;-1
1392.199951171875;1375.9300537109375;1392.199951171875;1373.719970703125;3516380000;11456230000;14990000;1;-1;-1;1;-1
1375.969970703125;1385.3499755859375;1387.4000244140625;1373.0699462890625;3588860000;11456230000;14990000;1;1;-1;1;-1
1386.5400390625;1390.8399658203125;1391.25;1378.1600341796875;3927240000;11456230000;14990000;1;1;-1;1;-1
1390.5;1398.260009765625;1406.3199462890625;1388.5899658203125;3894440000;11456230000;14990000;1;1;-1;1;-1
1398.3599853515625;1400.3800048828125;1404.4599609375;1398.0799560546875;3845630000;11456230000;14990000;1;1;-1;1;-1
1399.6199951171875;1385.6700439453125;1399.6199951171875;1377.7900390625;3714320000;11456230000;14990000;1;-1;-1;1;-1
